id_pesme,id_izvodjaca,zanr_pesme,id_slusaoca,trajanje_pesme,ocena_pesme,godina_izdavanja,jezik
412,48,5,1723,4,3,2015,6
1,164,5,349,1,7,2012,2
416,268,6,425,2,1,2006,3
310,277,4,2180,5,9,2021,4
25,101,1,1341,3,4,2023,2
487,266,1,558,6,1,2014,6
189,3,8,2780,4,2,2022,1
484,241,5,1102,3,2,2004,3
366,282,10,1458,5,6,2003,4
436,129,10,245,5,9,2001,6
164,249,6,2268,6,7,2011,6
342,122,7,815,5,6,2014,7
35,147,7,911,4,4,2006,2
19,138,2,2463,6,1,2022,3
49,187,3,149,1,10,2012,1
375,40,4,2101,3,1,2010,5
39,251,2,1561,2,3,2003,6
469,292,6,2573,1,1,2011,2
481,29,4,1033,4,8,2022,1
413,277,9,2944,2,8,2005,7
344,150,5,49,5,7,2004,4
279,119,5,2380,4,9,2001,3
413,169,1,1816,6,9,2000,5
491,273,7,93,6,7,2006,5
21,238,1,847,2,4,2015,3
20,247,4,1156,4,4,2003,1
451,41,8,1204,4,1,2004,5
152,16,9,1170,3,7,2004,5
139,199,3,2923,4,1,2015,4
483,261,1,329,2,1,2016,3
168,287,10,260,3,7,2005,1
319,58,9,115,1,7,2004,2
308,149,1,285,1,7,2021,7
283,148,4,1038,2,9,2022,2
315,17,6,2412,6,1,2005,2
384,107,4,2619,3,8,2001,6
409,276,5,957,2,1,2013,4
378,260,5,950,4,6,2012,1
202,246,1,617,5,8,2012,4
141,101,1,1601,2,3,2007,3
441,85,1,181,6,9,2019,2
451,11,6,1308,2,1,2018,1
312,178,2,2385,6,3,2014,4
320,281,1,604,5,5,2017,4
24,278,7,891,1,3,2023,7
38,188,3,2706,5,8,2015,6
131,270,9,1689,4,7,2013,3
237,197,7,2846,1,5,2018,4
139,63,8,1512,6,5,2021,1
455,180,6,2264,4,3,2014,6
44,72,4,2887,1,9,2011,4
126,264,7,787,2,10,2010,5
454,78,5,2827,1,2,2009,5
445,6,2,1408,3,7,2021,2
258,113,4,963,1,7,2002,1
183,271,3,810,5,9,2005,2
329,72,7,1298,6,7,2017,4
81,30,7,1063,4,7,2007,7
378,29,4,2086,1,1,2020,5
418,168,4,1205,3,6,2019,5
70,22,8,645,6,2,2001,7
496,36,2,646,6,4,2006,3
477,126,10,1603,4,6,2003,6
407,246,2,2886,3,7,2003,5
455,81,6,2015,5,1,2014,2
162,255,2,114,6,6,2021,4
208,42,2,2295,1,9,2023,6
57,103,2,1731,5,7,2004,7
174,208,7,1223,1,9,2019,7
161,76,9,1756,3,3,2002,5
201,192,2,451,1,6,2007,6
182,99,4,1293,5,7,2008,6
146,127,7,350,5,7,2012,3
259,111,1,1336,1,4,2021,1
295,127,9,452,5,6,2022,1
463,2,6,1338,6,5,2014,1
167,179,5,959,5,7,2001,5
18,195,9,1901,4,7,2019,1
102,170,7,1540,4,4,2008,3
223,75,5,1229,6,6,2010,7
1,180,9,2175,2,2,2010,3
338,187,2,2283,4,1,2006,2
401,147,6,2201,4,1,2000,4
272,206,5,1449,5,1,2020,6
341,33,3,1268,2,3,2023,1
364,230,4,2764,5,9,2001,6
362,130,2,1088,1,9,2003,1
316,13,3,2648,2,9,2003,3
6,98,6,1005,3,6,2023,5
241,144,10,26,2,2,2009,2
482,73,8,2962,3,3,2018,6
404,75,6,2975,6,9,2015,4
87,24,6,260,5,2,2019,4
201,209,3,126,5,5,2008,7
394,156,9,2126,4,1,2014,6
350,249,5,2190,5,3,2004,4
465,62,2,67,5,8,2010,2
482,280,4,1340,3,10,2018,3
45,173,10,2418,4,8,2022,3
126,202,6,49,4,4,2023,2
363,146,1,1302,1,6,2022,2
213,199,3,3,5,2,2009,6
245,121,3,644,6,1,2002,4
223,44,3,1780,5,5,2015,7
379,147,8,679,4,2,2012,6
130,82,1,712,4,4,2009,4
202,291,9,2879,3,9,2018,1
307,263,2,1558,5,10,2011,2
310,60,1,974,6,6,2019,4
175,203,2,45,6,2,2022,5
93,229,9,1089,1,7,2008,2
262,42,10,1904,2,8,2009,7
472,151,8,1181,1,4,2015,3
18,206,9,338,3,2,2015,7
82,202,4,1339,3,6,2000,2
378,147,4,2778,3,7,2013,6
298,117,7,1770,4,4,2016,4
324,295,4,1787,4,10,2009,3
194,173,3,1123,3,9,2016,5
162,64,7,701,5,2,2000,6
479,137,6,1505,6,7,2009,6
59,139,3,2948,3,4,2000,4
489,241,2,1780,2,9,2023,5
128,230,3,2578,3,4,2009,4
383,227,6,1699,6,3,2010,3
433,137,8,989,3,9,2008,1
266,94,8,1135,4,6,2011,7
104,9,10,330,1,9,2012,1
110,210,10,2160,4,10,2020,6
18,60,9,231,4,9,2015,7
192,298,3,2264,1,7,2001,6
274,254,8,2763,3,7,2019,5
480,140,1,1023,6,10,2016,3
244,113,7,410,1,9,2013,6
445,132,6,2696,1,10,2003,6
214,153,1,1396,1,3,2017,7
369,284,8,2870,6,8,2015,2
197,244,7,1049,5,6,2001,5
233,237,8,1378,6,2,2007,4
458,178,10,304,2,7,2014,6
347,120,8,834,6,3,2022,1
362,253,10,2520,1,1,2000,1
360,187,4,2894,5,2,2021,3
327,107,5,89,4,5,2013,1
56,93,9,314,2,5,2022,4
309,230,9,2861,1,10,2000,7
50,193,8,1550,1,3,2003,5
368,87,9,2441,5,1,2014,5
20,275,10,1377,2,2,2003,1
300,241,3,1399,6,4,2006,3
419,80,1,1791,3,7,2008,2
460,130,7,1315,6,4,2012,4
345,297,9,2303,3,1,2016,1
348,47,4,1759,5,8,2021,1
77,231,6,2110,4,3,2009,7
448,232,4,672,1,10,2010,7
2,85,7,424,6,7,2022,5
191,264,8,1256,6,9,2000,1
189,124,10,2355,1,10,2006,1
87,168,5,2602,2,8,2019,1
96,251,2,1048,6,7,2006,5
395,108,1,1723,6,8,2005,5
375,255,4,128,1,6,2016,7
224,35,9,650,2,2,2022,5
81,55,6,284,4,9,2009,1
481,40,3,739,3,7,2001,7
97,100,4,606,2,3,2001,1
271,73,1,973,6,6,2002,4
83,259,5,2008,4,9,2010,7
298,222,9,506,1,3,2003,5
216,240,1,409,4,2,2015,5
349,90,7,1970,1,5,2010,3
215,213,5,783,6,4,2001,6
411,109,10,856,1,1,2019,7
326,154,1,147,3,9,2021,6
140,234,1,671,5,8,2003,2
331,244,2,1064,3,6,2016,5
203,76,1,1823,6,1,2010,4
447,78,4,577,5,2,2003,4
14,36,8,2509,2,2,2004,6
264,213,4,1847,2,10,2021,4
153,30,9,382,3,10,2008,6
427,248,8,83,4,6,2018,5
243,60,5,2600,6,7,2021,3
249,170,5,701,6,2,2023,7
499,211,10,134,2,1,2019,5
31,46,1,1101,3,5,2018,7
152,261,7,447,6,2,2003,6
444,100,1,1471,3,6,2006,7
416,38,8,1983,6,7,2022,1
329,101,5,308,6,2,2008,3
104,56,3,2636,1,10,2020,7
35,245,10,1037,5,5,2000,6
125,284,2,734,3,4,2003,6
303,171,10,1219,5,10,2004,3
335,123,7,51,3,8,2001,1
493,98,5,1125,1,3,2005,2
355,77,4,2629,2,10,2023,5
479,16,2,654,6,9,2000,4
204,62,1,2280,3,7,2013,6
230,96,8,327,1,1,2023,4
226,33,7,2073,6,10,2015,4
261,66,6,2822,6,8,2012,2
177,198,8,2046,6,8,2023,1
385,272,5,2465,3,1,2007,5
420,126,7,169,1,8,2017,5
164,192,6,2225,3,2,2013,7
233,28,6,1685,4,5,2017,5
243,257,3,2369,1,2,2000,6
403,95,6,1924,3,1,2014,6
439,119,3,984,4,2,2002,4
359,170,5,2213,1,5,2011,7
294,122,8,1640,1,8,2003,3
87,125,4,1979,3,4,2009,5
80,83,6,143,6,6,2022,2
336,24,5,1723,3,2,2021,6
287,236,5,1740,6,9,2007,1
236,186,2,1041,2,1,2013,5
397,122,5,607,5,2,2015,3
242,282,1,601,4,8,2022,6
285,223,10,1455,4,6,2020,4
161,119,1,603,6,4,2022,4
52,196,10,965,4,2,2007,1
469,99,3,453,4,5,2006,3
470,289,2,2584,3,2,2002,3
96,153,3,307,5,10,2022,6
108,61,9,1893,2,10,2010,6
35,163,1,2238,6,3,2002,4
147,115,6,266,4,1,2016,6
167,180,1,1113,3,2,2009,6
115,298,7,2430,6,4,2010,6
131,61,6,2227,4,7,2011,6
127,9,3,2489,6,7,2017,6
250,214,8,2772,6,4,2005,4
17,106,9,2077,3,4,2003,5
307,295,6,1497,6,3,2021,5
273,264,4,2890,3,10,2019,5
96,71,5,463,4,2,2021,1
247,196,6,2914,6,6,2012,2
370,172,7,82,6,9,2015,7
446,21,6,2177,5,3,2006,2
35,136,5,195,6,7,2003,3
87,95,7,1581,1,7,2005,5
259,48,8,2029,5,2,2005,6
81,183,2,1816,3,2,2009,3
398,106,3,874,5,9,2005,2
413,128,6,399,6,4,2011,7
194,135,8,475,3,2,2001,7
219,219,5,1974,1,1,2015,3
32,87,2,2333,6,9,2005,6
94,26,9,1532,6,10,2019,3
316,154,7,1730,1,8,2023,4
89,227,8,290,6,6,2003,3
406,244,1,74,1,6,2001,7
63,132,3,2431,5,9,2009,3
215,12,4,1639,1,1,2011,7
254,42,8,1907,1,4,2019,4
13,199,3,446,2,10,2012,7
452,33,7,1790,2,1,2023,1
348,285,5,2310,4,10,2016,6
262,274,6,2196,3,4,2007,2
43,281,4,890,4,1,2015,5
491,58,9,179,6,10,2016,6
487,190,5,1848,5,8,2007,6
92,146,9,511,3,7,2008,7
302,104,4,683,3,3,2010,7
417,277,6,116,5,1,2005,7
457,32,7,1747,4,2,2015,7
380,125,9,92,1,9,2001,4
221,23,9,1847,3,4,2020,4
113,202,4,2777,4,10,2010,6
209,267,5,1624,5,7,2002,7
27,171,2,1806,3,7,2021,6
52,265,10,642,6,1,2023,7
214,71,3,2950,2,3,2000,7
266,221,5,315,6,2,2004,6
404,102,9,889,2,5,2015,5
489,267,8,1029,6,2,2017,3
66,261,9,2337,4,9,2001,4
446,174,2,387,1,3,2021,6
385,285,2,2998,2,10,2006,2
196,294,8,2437,5,4,2020,5
433,8,7,284,6,6,2022,6
204,118,10,2258,1,7,2002,7
6,144,2,1568,3,3,2020,3
113,172,10,1136,2,7,2012,1
414,86,1,2180,6,6,2000,2
230,289,7,2211,4,6,2007,7
120,195,9,131,5,7,2018,5
486,72,8,2079,2,8,2015,5
47,179,5,1372,1,7,2003,4
215,256,6,882,3,1,2018,5
471,280,5,402,4,5,2019,2
333,102,9,646,4,6,2019,4
20,91,10,2890,6,8,2014,2
203,235,10,1196,2,10,2007,2
433,245,5,49,4,10,2013,2
427,205,10,2472,3,1,2019,3
477,21,4,2837,1,10,2000,2
33,138,9,833,3,4,2004,4
131,181,4,2686,1,7,2002,6
159,288,7,1160,2,10,2016,3
116,82,7,2461,4,10,2004,1
126,111,1,2183,1,8,2001,4
80,4,7,1150,3,1,2018,5
37,224,5,2885,4,2,2020,2
202,137,3,2697,5,1,2013,6
294,135,8,1300,6,2,2003,2
387,51,4,2273,3,8,2010,5
137,57,3,2348,6,4,2004,6
40,283,5,2610,4,6,2009,2
249,2,1,1923,3,7,2000,4
302,146,10,1247,2,6,2019,2
127,144,1,1831,5,8,2016,4
270,157,9,1847,4,5,2008,6
129,136,4,1815,3,6,2019,6
38,12,3,649,1,5,2023,4
323,119,9,691,4,10,2013,5
279,113,1,18,2,10,2002,4
348,7,10,2401,2,4,2000,5
371,90,9,1004,5,3,2004,7
315,76,8,566,5,3,2023,6
77,37,4,2257,4,9,2004,4
162,235,9,1,1,6,2007,3
133,276,1,1346,6,10,2008,2
392,23,8,943,1,7,2020,4
229,218,6,196,3,8,2010,5
107,126,3,837,5,10,2000,1
174,10,8,2163,4,6,2015,4
31,228,9,564,5,7,2000,7
496,60,8,1344,1,3,2010,7
500,255,5,2312,4,8,2022,4
443,31,2,2956,3,8,2005,6
281,224,4,203,1,2,2004,3
259,256,5,1123,4,10,2008,1
196,180,9,2707,1,4,2022,6
495,40,7,1368,4,10,2004,6
3,295,3,2539,6,5,2010,3
247,151,7,1564,2,1,2015,2
357,270,2,1758,5,8,2008,5
149,283,8,1546,5,1,2001,1
397,168,2,73,4,5,2003,3
273,18,8,1269,3,5,2013,3
216,26,1,2055,4,8,2005,7
146,175,7,2732,5,10,2003,3
197,166,9,1220,3,2,2012,6
123,92,10,2156,5,4,2013,6
379,54,3,2352,6,1,2010,7
96,193,4,1213,1,8,2000,1
247,94,8,279,4,3,2009,6
462,262,2,1142,1,4,2013,1
388,156,7,2011,5,8,2014,4
286,154,9,1500,2,10,2014,5
187,57,2,2899,3,10,2000,7
200,92,3,460,4,2,2010,3
95,167,10,2578,4,10,2012,7
111,255,10,2773,3,3,2007,5
409,238,10,1236,1,6,2000,1
52,57,3,1341,4,5,2001,1
268,247,1,582,2,9,2005,6
112,269,3,1832,3,9,2004,3
161,230,3,805,1,6,2004,6
422,173,8,2017,1,7,2011,7
6,170,8,1287,5,7,2018,3
113,241,4,2023,4,5,2012,4
83,118,5,2789,4,10,2008,4
367,205,2,2943,2,8,2002,2
238,275,1,2166,1,8,2008,5
498,219,2,143,2,9,2013,3
236,10,10,666,4,7,2003,4
311,220,4,1848,6,9,2002,1
116,227,6,1408,2,4,2004,2
411,166,7,1683,6,7,2003,7
12,8,9,165,1,3,2023,4
163,159,2,1058,5,3,2006,6
470,7,5,1250,6,7,2003,1
226,169,3,1200,2,6,2018,1
499,200,4,1833,2,10,2011,5
384,112,2,19,3,8,2014,2
260,147,10,2539,1,4,2017,1
109,249,6,2565,5,6,2023,1
231,73,6,901,4,8,2014,7
160,146,6,2771,1,8,2017,1
71,211,4,2625,5,1,2023,6
202,142,4,1176,4,8,2005,6
159,99,1,2191,5,6,2012,4
451,69,6,235,4,4,2019,7
465,34,10,2045,5,5,2021,7
286,297,6,1472,6,6,2004,1
81,112,1,77,6,6,2005,2
391,233,9,1762,1,8,2021,3
124,122,9,2121,3,10,2018,3
384,2,8,970,6,5,2016,6
376,106,8,2417,3,6,2004,7
218,202,3,2818,3,6,2015,1
228,12,7,2693,6,4,2006,5
385,30,5,1622,5,2,2010,1
55,90,8,2312,6,6,2004,5
143,151,6,301,3,3,2022,5
447,48,6,521,6,2,2008,7
397,239,8,2915,2,9,2002,7
57,286,4,1210,3,5,2010,7
490,94,3,1965,5,4,2006,6
71,79,1,121,4,9,2008,2
322,129,3,2384,6,1,2017,3
441,296,10,790,4,10,2013,1
348,45,2,1277,4,5,2010,6
266,53,7,580,6,3,2016,2
103,24,5,987,4,10,2018,5
113,88,6,102,5,2,2011,4
98,112,5,2309,5,2,2017,6
216,224,9,1309,2,10,2016,7
477,142,7,2520,1,9,2017,7
321,288,8,2766,1,4,2009,7
105,227,6,2061,6,7,2013,4
339,17,6,1171,5,2,2022,3
75,228,6,2119,5,1,2017,2
131,238,4,2108,6,9,2004,3
410,40,5,1406,6,2,2012,4
403,219,5,2396,3,3,2003,3
2,209,9,1081,5,9,2002,7
274,184,8,862,3,5,2011,2
248,265,7,2819,1,2,2013,5
412,223,8,235,2,10,2014,6
172,172,1,1976,3,1,2014,5
97,141,1,1953,5,6,2009,5
156,83,7,1722,5,10,2023,5
72,56,8,2275,5,7,2012,5
428,51,7,867,5,9,2021,7
207,157,6,446,4,5,2013,6
106,35,2,760,3,5,2016,2
487,36,7,2433,1,10,2009,4
32,1,2,1855,4,10,2020,1
216,102,8,1795,1,8,2019,1
190,53,7,1278,6,1,2010,5
48,97,3,790,2,1,2014,4
452,42,5,1668,3,7,2016,3
196,157,10,571,2,8,2008,4
135,174,4,1434,5,3,2011,5
91,6,3,2371,6,9,2012,6
450,105,7,2620,1,9,2001,7
93,4,1,2260,6,9,2011,1
334,269,3,764,3,8,2004,3
374,87,10,1821,2,5,2012,1
108,107,5,268,1,10,2003,1
164,97,4,2353,4,9,2010,4
96,110,3,2030,6,2,2002,4
459,247,2,1748,6,5,2011,3
290,145,7,591,4,5,2008,6
122,38,6,1292,5,1,2004,2
293,94,8,1024,6,9,2020,1
361,300,2,2451,1,9,2001,4
96,46,1,1099,6,6,2004,4
204,62,5,282,1,3,2014,5
161,169,2,979,5,1,2020,4
75,49,1,1110,4,4,2016,7
247,116,10,779,5,9,2002,4
355,278,9,2547,6,1,2003,1
196,214,10,470,3,1,2004,5
179,191,8,943,4,7,2022,7
284,165,2,2190,1,2,2000,5
404,220,4,915,1,6,2019,4
278,258,4,1453,4,5,2006,6
441,291,9,2677,3,9,2010,2
83,168,9,2691,2,4,2008,4
478,231,3,1583,4,7,2010,5
112,207,6,1777,2,9,2022,4
220,20,7,355,4,7,2021,3
108,178,7,1276,3,10,2012,5
53,11,9,2203,1,6,2004,1
473,124,9,942,1,8,2002,7
112,208,3,1107,5,7,2019,2
46,186,3,1874,3,10,2017,7
217,191,7,346,2,9,2021,5
8,296,10,2603,2,10,2012,7
299,265,5,2717,5,5,2019,1
375,85,8,2036,3,10,2003,3
99,218,5,1257,2,9,2006,5
156,238,10,1436,2,7,2011,5
343,43,3,922,4,5,2007,4
185,300,6,405,6,6,2013,2
92,52,5,1997,4,1,2017,3
394,215,3,127,5,6,2009,2
169,157,6,1525,2,4,2006,2
14,82,7,2410,5,3,2017,4
493,16,10,2276,3,10,2002,5
236,94,7,2321,3,10,2008,4
377,243,9,252,1,2,2015,4
290,107,7,1185,5,1,2019,6
146,70,2,761,2,5,2017,3
259,141,6,120,4,7,2021,1
94,230,1,2270,6,1,2023,1
172,3,8,92,4,5,2023,3
38,138,5,2008,1,3,2004,5
33,49,5,703,1,10,2019,3
312,84,9,1157,6,2,2019,5
81,230,4,2828,5,1,2003,5
415,196,1,940,5,10,2018,3
287,220,1,1374,6,5,2011,5
462,100,3,1479,4,4,2009,2
229,226,7,1993,2,1,2007,6
281,189,4,2194,2,5,2002,7
2,149,2,2801,5,10,2002,6
233,142,3,1700,3,4,2000,1
150,56,8,2191,4,9,2009,6
488,104,1,292,5,3,2005,7
26,218,5,2434,1,9,2000,4
273,71,3,513,1,3,2001,1
89,182,8,2396,2,9,2009,5
38,93,9,2991,6,7,2002,4
373,78,8,1335,5,2,2022,7
270,73,10,2313,5,2,2008,3
236,72,7,2383,2,1,2022,7
111,98,8,781,1,5,2002,4
30,219,4,507,1,8,2001,4
204,261,7,1214,3,5,2012,5
91,293,1,2936,5,9,2008,4
240,52,7,1396,6,7,2009,6
435,17,3,2324,4,2,2023,6
226,180,1,747,5,4,2000,6
413,81,8,2511,4,9,2009,5
17,205,4,2564,2,7,2002,3
304,122,9,12,5,9,2006,1
427,127,5,212,1,1,2009,7
284,38,8,936,4,7,2020,3
154,54,7,2824,2,3,2006,1
368,181,2,936,4,10,2013,3
467,162,5,2846,3,7,2003,1
93,157,9,1392,1,2,2008,3
334,82,2,504,6,6,2022,5
499,252,6,1931,2,4,2004,6
249,83,4,2211,1,1,2023,5
399,51,8,112,5,7,2023,6
490,49,8,1749,5,7,2008,5
415,90,8,2489,5,1,2013,3
413,227,9,1313,1,5,2012,5
497,228,5,515,2,2,2001,6
7,181,3,981,1,4,2011,4
115,20,10,339,5,4,2021,3
310,7,1,324,5,8,2017,4
320,134,2,2557,5,2,2003,6
83,98,8,1474,2,9,2019,2
329,185,3,2103,2,7,2004,5
377,118,1,2950,6,9,2020,6
62,80,5,1864,4,7,2014,2
122,8,10,1255,2,3,2021,7
13,30,6,788,3,1,2011,4
158,160,6,409,1,1,2014,3
271,65,7,2595,2,7,2015,2
401,178,2,2206,2,9,2006,1
100,129,9,955,4,10,2015,7
465,136,2,2185,4,5,2002,7
86,137,9,1176,6,10,2007,3
51,178,1,1580,2,2,2018,6
244,110,8,236,3,10,2021,6
166,225,8,1386,5,9,2010,2
271,32,4,1556,3,9,2003,4
178,156,7,2173,5,5,2003,5
352,81,9,1195,1,2,2015,2
238,163,3,760,6,10,2018,7
114,272,8,204,6,1,2011,6
245,273,2,2554,4,8,2002,3
118,163,3,608,5,1,2019,5
418,110,3,1905,4,9,2014,4
481,79,7,1585,3,2,2007,3
176,251,4,1864,6,4,2016,6
404,259,5,1937,6,7,2016,6
477,120,5,327,1,4,2013,3
270,138,1,1060,4,1,2012,6
29,197,7,675,3,9,2013,2
272,202,6,2944,3,9,2014,2
466,269,1,2102,2,8,2002,6
262,176,2,1235,3,8,2000,6
127,293,9,1006,6,4,2000,4
263,141,7,2475,5,8,2009,5
83,172,6,495,6,4,2019,6
77,135,1,558,3,1,2019,1
109,32,10,2246,5,2,2004,5
233,286,4,2001,5,9,2009,5
288,130,8,426,5,2,2021,6
425,14,8,2781,5,5,2017,5
277,153,2,1905,1,2,2015,1
422,240,2,2456,5,4,2010,5
95,258,4,2366,5,10,2014,5
153,240,8,318,3,3,2015,3
171,105,2,1896,1,2,2014,2
373,298,1,987,6,5,2017,3
96,81,10,2366,3,9,2016,7
289,200,8,2899,3,10,2008,2
416,198,7,2760,6,9,2010,5
44,53,10,768,2,5,2023,4
69,258,3,2281,4,9,2004,1
124,244,4,689,6,9,2007,7
489,83,1,1552,2,3,2007,2
239,44,3,2531,3,1,2006,2
46,133,9,2103,1,7,2018,1
284,46,6,1609,3,7,2020,3
220,147,7,959,4,7,2012,7
298,129,3,1495,5,5,2006,6
365,206,7,2943,1,3,2011,2
116,201,2,511,3,3,2012,5
41,44,3,710,6,7,2009,1
383,44,6,1936,4,1,2011,1
453,91,3,1912,2,3,2010,2
120,52,3,358,6,5,2009,6
91,22,4,118,1,9,2017,6
484,248,9,1406,3,6,2023,5
306,36,5,154,6,1,2003,7
408,163,9,663,6,6,2010,2
483,57,2,79,6,10,2004,7
240,149,10,146,3,7,2019,7
445,187,6,2701,6,10,2023,4
183,250,5,114,5,5,2003,3
210,171,9,1474,1,5,2020,7
219,287,4,2974,3,9,2001,4
221,93,9,1787,4,6,2003,5
404,247,9,2439,1,9,2009,2
209,140,9,2038,2,5,2004,6
99,295,1,755,4,6,2011,6
383,219,1,1992,2,9,2003,3
369,201,8,2314,1,8,2010,4
334,196,8,2392,3,4,2022,1
492,112,2,172,4,5,2014,6
18,150,7,2496,1,4,2010,5
455,96,2,1616,6,2,2011,1
443,55,6,1021,4,6,2016,3
338,230,4,1999,4,2,2008,2
346,282,9,530,6,7,2019,4
484,157,10,1537,6,1,2009,2
397,95,5,483,1,3,2015,6
27,277,10,190,6,1,2015,4
380,28,3,1191,3,5,2015,4
153,37,5,1632,4,1,2001,7
107,272,10,764,6,3,2002,1
42,259,6,2969,1,3,2007,1
448,205,5,2977,1,6,2002,1
357,159,3,913,6,7,2022,2
116,226,1,2786,6,7,2011,2
373,120,9,1149,2,3,2003,7
129,221,7,1406,1,5,2021,1
387,124,8,833,3,5,2017,5
25,31,3,21,2,1,2012,5
327,206,2,2164,4,3,2009,3
408,41,10,1451,6,3,2004,5
328,291,6,1603,2,1,2005,2
472,166,10,2382,6,5,2013,3
428,253,3,514,6,7,2016,4
134,269,8,184,3,4,2006,1
301,274,3,98,1,3,2010,5
435,187,9,2618,2,4,2009,3
164,56,4,2313,5,1,2007,2
275,123,4,767,5,2,2023,3
447,297,1,1813,5,6,2022,1
399,288,7,1809,4,5,2007,4
458,6,1,1759,1,5,2011,5
171,121,10,2428,5,6,2006,7
14,151,5,1336,1,9,2021,7
344,243,3,782,3,3,2018,2
320,246,9,978,1,2,2002,5
366,193,7,1617,3,7,2006,5
310,282,3,2904,4,2,2009,7
42,153,3,1220,1,5,2021,5
345,221,10,2431,6,5,2014,7
91,135,2,2940,4,7,2010,3
209,279,3,719,6,1,2007,2
125,68,10,1949,3,7,2001,1
484,11,5,2217,5,9,2010,4
409,124,2,1201,3,9,2010,6
296,32,9,2497,5,1,2020,2
453,226,2,790,6,6,2011,5
123,69,1,2334,3,3,2018,5
270,155,8,645,6,9,2008,4
312,1,5,1162,6,9,2000,5
297,236,4,1109,5,7,2011,5
349,26,4,1497,4,9,2016,4
448,214,8,2982,6,2,2011,7
93,257,10,2357,2,5,2002,3
415,4,9,641,1,4,2006,3
34,111,1,189,5,7,2003,5
20,46,6,153,1,3,2010,3
475,295,1,1303,5,8,2012,1
467,101,5,776,3,4,2008,1
227,262,5,1324,5,7,2009,6
212,36,6,2069,5,5,2000,2
208,200,7,2142,6,4,2003,1
34,175,10,1546,2,3,2005,5
98,237,7,424,3,5,2002,3
212,108,9,2955,3,3,2018,4
55,64,10,248,5,5,2009,7
454,234,3,2935,5,8,2017,2
322,50,6,1014,6,7,2020,4
363,84,5,1746,6,5,2003,2
87,55,6,2883,2,6,2021,4
439,167,6,614,1,8,2022,3
306,97,10,2423,5,8,2011,7
487,291,8,2637,4,5,2020,1
221,67,9,2803,6,5,2005,7
304,22,3,747,2,5,2021,3
426,136,9,2973,5,4,2008,6
192,56,6,1035,3,1,2015,3
426,173,7,1652,6,2,2015,4
162,276,7,1063,1,5,2000,7
78,210,5,1508,2,6,2009,3
117,86,7,2843,5,7,2019,4
387,3,8,466,5,1,2019,5
13,56,4,1673,2,5,2014,4
88,172,3,1651,1,10,2023,2
175,125,8,2306,5,10,2011,1
212,168,7,1027,3,5,2005,4
74,286,7,175,3,9,2017,3
460,68,1,635,2,3,2019,7
216,93,6,2521,2,8,2014,3
451,25,3,1815,3,4,2002,1
407,81,1,770,6,1,2020,1
406,121,7,2288,6,10,2010,5
334,138,9,2221,1,10,2001,2
22,21,6,2141,4,4,2023,2
261,196,1,1437,2,7,2008,2
158,129,3,1742,6,7,2017,3
155,106,7,2134,6,3,2014,3
28,278,8,428,2,9,2015,7
121,81,5,275,3,6,2013,2
122,112,8,682,1,1,2008,2
13,237,2,2269,6,5,2006,1
93,28,3,2192,6,4,2009,7
183,55,4,903,6,1,2020,3
189,257,8,238,6,4,2021,5
426,253,1,1239,3,1,2004,6
187,117,4,1578,4,6,2017,5
322,106,4,1934,6,4,2015,5
467,34,2,2187,3,1,2006,5
309,150,3,495,1,6,2009,3
470,32,6,1285,4,1,2013,6
47,171,2,1753,1,3,2007,7
461,220,1,965,4,5,2015,4
3,166,4,1546,2,8,2022,4
192,206,9,382,2,8,2005,1
466,54,4,1367,6,8,2005,7
53,46,3,2615,5,4,2023,1
490,154,7,1326,3,5,2012,1
370,103,2,1553,5,3,2008,1
282,31,1,774,5,9,2021,5
95,216,10,1556,5,2,2018,5
305,269,1,2049,4,6,2004,6
319,72,3,683,2,2,2023,5
230,158,9,198,2,4,2014,5
412,217,3,2497,3,1,2012,6
401,200,4,2162,2,9,2002,2
397,119,10,307,3,9,2000,5
82,26,3,2552,4,1,2005,3
179,81,7,121,3,1,2022,3
198,159,9,2384,4,4,2003,7
43,38,4,382,6,5,2009,2
418,200,7,190,3,9,2002,3
119,250,7,2994,4,8,2008,6
72,89,1,1409,5,8,2015,1
28,152,6,1196,5,2,2019,7
53,158,8,535,3,10,2021,1
94,184,7,2983,2,9,2016,7
366,226,8,1701,1,6,2000,3
306,140,3,1517,2,8,2023,4
476,212,2,2555,6,8,2004,3
376,132,4,1639,6,9,2004,7
279,115,1,70,4,9,2010,5
442,196,5,1782,2,9,2023,2
194,245,3,948,6,7,2017,3
197,171,5,1526,2,5,2007,5
91,206,2,2742,4,10,2016,7
38,136,4,1235,3,9,2005,3
148,82,5,1725,1,7,2023,6
165,55,8,1216,6,2,2006,4
69,119,9,1475,1,7,2022,2
307,147,9,1156,3,1,2008,7
360,47,8,826,4,5,2017,2
430,20,9,648,4,6,2018,5
303,117,1,1024,6,5,2019,7
120,74,6,1179,2,8,2022,5
337,66,10,3,1,10,2001,6
34,163,10,2283,2,2,2000,2
464,13,8,2978,5,6,2018,6
115,102,8,135,1,10,2023,4
271,237,10,160,6,3,2002,5
71,5,3,1462,3,10,2008,3
117,204,10,1442,4,6,2004,4
40,173,4,1248,1,5,2020,5
43,240,4,1781,1,5,2022,4
59,277,3,152,3,5,2013,2
169,40,8,11,6,10,2000,4
53,219,10,1103,4,4,2001,5
